track_name,track_popularity,playlist_genre,duration_ms,track_album_release_year,track_album_release_month,feature,value
Nite,36,edm,203471,2019,6,energy,0.911
Sweet Dreams (Are Made of This),47,edm,153600,2019,12,energy,0.618
Justice,15,edm,225500,2019,12,energy,0.649
Wicked (with Helion),46,edm,143271,2019,12,energy,0.904
Bigger Dan,45,edm,151680,2019,12,energy,0.647
She Likes It,32,edm,157510,2019,12,energy,0.919
Takedown,52,edm,150061,2019,12,energy,0.937
Crashing Down,48,edm,159267,2019,12,energy,0.695
Dracula,42,edm,145357,2019,10,energy,0.837
Back To Me,21,edm,175269,2019,12,energy,0.826
Violin V,33,edm,172559,2019,11,energy,0.746
Tricky Tricky,62,edm,162302,2019,11,energy,0.962
Many Times,31,edm,231787,2019,12,energy,0.838
Alone (Ken Bauer Remix),44,edm,179048,2019,12,energy,0.966
Piano,30,edm,168255,2019,11,energy,0.951
I'm Blue,36,edm,185625,2019,11,energy,0.81
eoh (Mike Emilio Remix),44,edm,168471,2019,12,energy,0.885
Move Your Body,24,edm,240000,2019,12,energy,0.912
I Feel Like,28,edm,169736,2019,11,energy,0.779
Bounce,23,edm,153760,2019,12,energy,0.834
Taking Over,30,edm,259048,2019,12,energy,0.707
Feel Good,18,edm,198077,2019,12,energy,0.904
Be Mine,21,edm,157597,2019,11,energy,0.811
Outta My Zone,33,edm,171538,2019,11,energy,0.699
Savana,40,edm,200587,2019,11,energy,0.976
Get Lost,20,edm,194273,2019,11,energy,0.556
Rapapa Bounce,38,edm,170641,2019,11,energy,0.933
Wrong (with Emund),44,edm,152289,2019,11,energy,0.546
Alone (feat. Anjulie & Jeffrey Jey),66,edm,152000,2019,11,energy,0.776
Set You Free,47,edm,175005,2019,11,energy,0.761
Breathe,20,edm,165000,2019,11,energy,0.673
Bailando,27,edm,166732,2019,10,energy,0.793
Say Damn,37,edm,171772,2019,11,energy,0.652
Call The Parade,29,edm,189419,2019,11,energy,0.604
Lucid,28,edm,386087,2019,11,energy,0.971
Move Your Body,31,edm,191707,2019,11,energy,0.8
I Want U,22,edm,151885,2019,11,energy,0.647
Monster,77,edm,154226,2019,4,energy,0.794
The Spook,51,edm,165938,2019,10,energy,0.936
Hectic,20,edm,217578,2019,10,energy,0.843
All Around The World (La La La) - LUM!X Remix,50,edm,181875,2019,10,energy,0.865
Island Boy (feat. Elephant Man & GC (Gate Citizens)),39,edm,194762,2019,11,energy,0.981
eoh - Helion Remix,35,edm,170684,2019,10,energy,0.804
Run Away,36,edm,161905,2019,11,energy,0.965
Her Eyes,36,edm,243752,2019,10,energy,0.752
Promise,25,edm,162466,2019,11,energy,0.891
Fire,22,edm,240000,2019,10,energy,0.743
Pharaoh,28,edm,160928,2019,10,energy,0.928
Mirage,24,edm,242625,2019,10,energy,0.845
Supernova,21,edm,183125,2019,10,energy,0.879
Do Bad Well (feat. Nevve),62,edm,204375,2019,10,energy,0.894
Stormbreaker,20,edm,180466,2019,10,energy,0.909
Charm,25,edm,116255,2019,10,energy,0.879
Only Pain,22,edm,209780,2019,10,energy,0.931
Together,18,edm,198120,2019,10,energy,0.581
Savage,31,edm,157559,2019,10,energy,0.701
Lunatic,21,edm,230017,2019,10,energy,0.963
Senseless,27,edm,172500,2019,10,energy,0.766
Mysteria,29,edm,132067,2019,10,energy,0.986
Saving This,34,edm,170322,2019,10,energy,0.66
Tetris 2020,28,edm,195692,2019,9,energy,0.946
Vendetta,32,edm,169819,2019,9,energy,0.987
Recoil,29,edm,203458,2019,10,energy,0.97
Brandvarm (Theis EZ Remix),32,edm,161433,2019,10,energy,0.787
Hungarian Dance No 5,38,edm,187562,2019,10,energy,0.845
Popcorn,40,edm,168557,2019,9,energy,0.925
Empty Space,23,edm,231379,2019,9,energy,0.932
Toy Monster,18,edm,247505,2019,9,energy,0.984
Free,42,edm,176968,2019,9,energy,0.92
Up & Down,19,edm,150010,2019,9,energy,0.721
Midnight,18,edm,157764,2019,9,energy,0.536
Shake 'Em,30,edm,195063,2019,9,energy,0.984
Violin 4.0,44,edm,142559,2019,9,energy,0.741
Duro,23,edm,187225,2019,9,energy,0.93
Sultans Party,40,edm,154990,2019,9,energy,0.961
Bouncin' Ass,24,edm,207129,2019,9,energy,0.983
Better Than Me,35,edm,172673,2019,9,energy,0.811
Whisper,34,edm,142573,2019,9,energy,0.966
Everything,38,edm,143564,2019,9,energy,0.681
Alive,62,edm,188696,2019,8,energy,0.858
Don Dada - Mike Emilio Remix,44,edm,138268,2019,7,energy,0.857
Infinite,15,edm,217568,2019,12,energy,0.945
Mercy,15,edm,175393,2019,11,energy,0.927
Death & Desire (feat. Harrison) - Laidback Luke Remix,49,edm,222720,2019,11,energy,0.977
One Second,17,edm,227292,2019,11,energy,0.879
Omerta,43,edm,212012,2019,11,energy,0.941
Turn It Up,21,edm,191403,2019,11,energy,0.955
Captain Quirck,36,edm,212770,2019,11,energy,0.737
Dead or Alive,16,edm,227109,2019,11,energy,0.913
Arabian Bounce,41,edm,236304,2019,11,energy,0.962
Platoon,14,edm,186038,2019,11,energy,0.965
Secret Of Natraja,29,edm,228127,2019,11,energy,0.967
What We Had,25,edm,210000,2019,11,energy,0.873
Silence,24,edm,235389,2019,11,energy,0.963
Astronaut,20,edm,156621,2019,11,energy,0.811
Pardo,10,edm,123820,2019,10,energy,0.973
In The Darkness,28,edm,235572,2019,11,energy,0.967
Tricky Tricky 2k19 - Radio Edit,40,edm,203768,2019,5,energy,0.966
Afterlife,11,edm,195000,2019,10,energy,0.903
Future Technology,21,edm,181455,2019,11,energy,0.957
Hold On To Me - ABZ Edit,9,edm,237500,2019,11,energy,0.809
Galactica,16,edm,236308,2019,9,energy,0.946
This Moment,7,edm,232615,2019,9,energy,0.925
Get Dark,7,edm,217677,2019,10,energy,0.973
Atomic,9,edm,214707,2019,10,energy,0.979
Swolla,14,edm,221270,2019,10,energy,0.862
Savana (Radio Edit),18,edm,160330,2019,10,energy,0.944
Get Down,36,edm,203461,2019,10,energy,0.977
Access Granted,11,edm,251794,2019,9,energy,0.839
Take On The World,30,edm,186923,2019,10,energy,0.912
Lift Me Up,9,edm,180024,2019,10,energy,0.983
Universe - Radio Edit,12,edm,149096,2019,10,energy,0.922
Colours - Pantac Remix,17,edm,185469,2019,10,energy,0.901
Illusion (Radio Edit),18,edm,166615,2019,10,energy,0.935
Rave Zurna,9,edm,216000,2019,10,energy,0.97
What the F?!,38,edm,243865,2019,10,energy,0.959
Another Day,14,edm,224784,2019,8,energy,0.935
Over Again - Mr. Haunt X Remix,9,edm,307622,2019,8,energy,0.928
Reloaded,11,edm,173438,2019,8,energy,0.918
Everybody Clap,49,edm,152813,2019,8,energy,0.971
Latino,9,edm,146265,2019,8,energy,0.972
Caliente,13,edm,178125,2019,8,energy,0.989
Turn Up,58,edm,253385,2019,8,energy,0.949
Ahura Mazda,9,edm,240257,2019,8,energy,0.901
Access,18,edm,164310,2019,8,energy,0.936
Back Again,24,edm,166452,2019,12,energy,0.811
Anthem,13,edm,238166,2019,12,energy,0.971
Which Light Switch Is Which?,46,edm,202804,2019,12,energy,0.886
We Are Xtra,39,edm,165380,2019,11,energy,0.967
Breaking Me,75,edm,166794,2019,12,energy,0.72
Get Up - Kosling Remix,38,edm,255771,2019,12,energy,0.786
The Riddle - Steve Modana Radio Edit,39,edm,178049,2019,11,energy,0.916
Magical,45,edm,158571,2019,12,energy,0.777
Moonlight Shadow - The Cleric Remix,43,edm,169511,2019,11,energy,0.931
Falling,35,edm,179200,2019,12,energy,0.887
Bitter Sweet Symphony - Steve 80 Remix Edit,41,edm,207836,2019,12,energy,0.924
Let The Music Guide You (ASOT 950 Anthem),52,edm,187667,2019,11,energy,0.916
I Don't Kiss the Air - Giorgio Gee Remix,40,edm,153230,2019,12,energy,0.815
Party All The Time - Club Mix,44,edm,238611,2019,11,energy,0.734
Hit the Light - Steve Modana Radio Edit,39,edm,160612,2019,11,energy,0.915
Weekend Love,46,edm,144620,2019,10,energy,0.823
Boom (Turn It Up),41,edm,153663,2019,11,energy,0.991
God Is A Dancer (with Mabel),82,edm,168125,2019,9,energy,0.747
You got the Love,46,edm,172500,2019,11,energy,0.891
Money,63,edm,146719,2019,10,energy,0.873
Younger - Club Mix,42,edm,258419,2019,9,energy,0.95
No Superstar - Perfect Pitch Remix,35,edm,187010,2019,11,energy,0.906
High Pretentions - Moestwanted Remix,39,edm,170997,2019,11,energy,0.938
Never Never (feat. Indiiana),63,edm,167002,2019,8,energy,0.853
Celtic Anthem,36,edm,171429,2019,10,energy,0.939
Do It Right,45,edm,150002,2019,8,energy,0.875
Stay the Whole Night,36,edm,202934,2019,11,energy,0.922
Lit Bass - Radio Mix,34,edm,190043,2019,12,energy,0.932
Sunshine,38,edm,180956,2019,10,energy,0.903
Keep On Loving,51,edm,195000,2019,9,energy,0.638
Ring The Alarm,36,edm,157500,2019,9,energy,0.912
Love On Myself - Keanu Silva Remix,59,edm,174612,2019,8,energy,0.963
BALLERN,61,edm,145893,2019,7,energy,0.912
Paralyzed - Steve 80 Remix,34,edm,161407,2019,11,energy,0.924
Someone Like You - Mazza & Tenashar Remix,50,edm,197200,2019,10,energy,0.898
Galaxy,54,edm,236522,2019,9,energy,0.937
Bang Bang,56,edm,230679,2019,9,energy,0.71
The Boom,37,edm,184594,2019,10,energy,0.984
One Love,31,edm,232262,2019,9,energy,0.937
Save You,47,edm,197871,2019,9,energy,0.882
Sunlight in Your Eyes,43,edm,189896,2019,8,energy,0.701
Keep On Rockin',50,edm,179636,2019,9,energy,0.948
God Save the Rave,65,edm,192000,2019,5,energy,0.926
The Wave 2.0,29,edm,204923,2019,8,energy,0.919
When We Were Still Young - Averro Remix,53,edm,173000,2019,9,energy,0.761
"Freitag, Samstag",65,edm,156356,2019,5,energy,0.961
Darkness,38,edm,178931,2019,8,energy,0.987
The Twenty Five (Official Nature One Anthem 2019),54,edm,294857,2019,7,energy,0.86
The Oasis - Radio Edit,39,edm,210000,2019,6,energy,0.98
Tell Me Why - Keanu Silva Remix,46,edm,187175,2019,5,energy,0.927
Heaven - Radio Edit,37,edm,158698,2019,5,energy,0.921
Listen To Your Momma - Wildstylez Remix,8,edm,167200,2019,4,energy,0.902
Rollergirl - Steve 80 Remix,33,edm,170234,2019,8,energy,0.886
Collide,37,edm,161025,2019,2,energy,0.967
Pintados,20,edm,155600,2019,7,energy,0.971
Aeta,20,edm,191286,2019,1,energy,0.941
Future - Short Cut,34,edm,192197,2019,9,energy,0.76
Love First,26,edm,207759,2019,4,energy,0.628
Sick enough to dance,36,edm,193233,2019,10,energy,0.878
Superpowers,40,edm,169043,2019,12,energy,0.388
Bigger in the Inside,29,edm,251101,2019,5,energy,0.723
Leave It to the Weather,33,edm,196125,2019,12,energy,0.81
Chinook,27,edm,318689,2019,12,energy,0.807
On the Other Side,26,edm,168078,2019,11,energy,0.907
Show U,42,edm,184549,2019,10,energy,0.84
Find You,50,edm,205059,2019,12,energy,0.342
Conflict,26,edm,221495,2019,11,energy,0.974
Heroes,27,edm,263703,2019,11,energy,0.67
Everything You Do,22,edm,266182,2019,12,energy,0.45
She Could,18,edm,224758,2019,11,energy,0.596
Hell Yeah,35,edm,198810,2019,12,energy,0.952
Orchestra (Extended Mix),15,edm,270000,2019,8,energy,0.815
Screens,29,edm,260280,2019,10,energy,0.872
Take on the World,31,edm,182000,2019,8,energy,0.789
Flying Whale,17,edm,233341,2019,9,energy,0.278
A Ballad to Stupid Liars,13,edm,186465,2019,9,energy,0.554
Bold,13,edm,236509,2019,9,energy,0.679
Dropout Joe,15,edm,218276,2019,9,energy,0.537
Medicine,37,edm,177236,2019,12,energy,0.945
Jolly Roger,27,edm,160976,2019,12,energy,0.993
Carnival - Dimitri Vegas & Like Mike Edit,65,edm,178615,2019,11,energy,0.724
Absolute Zero,19,edm,201743,2019,11,energy,0.941
Do Ya Thing,9,edm,170987,2019,9,energy,0.998
We Remember,37,edm,159524,2019,11,energy,0.964
Feelings,26,edm,158682,2019,11,energy,0.915
Mithya - Extended Mix,4,edm,170640,2019,11,energy,0.91
We Came To Rave,39,edm,172620,2019,10,energy,0.889
Sweet Dreams (9Lives Remix),31,edm,148120,2019,10,energy,0.819
Voices In My Head,47,edm,180326,2019,10,energy,0.784
Torero,18,edm,138829,2019,10,energy,0.974
Apocalypto,26,edm,158438,2019,10,energy,0.843
Like This,30,edm,199355,2019,11,energy,0.947
Pop N Rewind,38,edm,141094,2019,11,energy,0.886
Aether,7,edm,163125,2019,9,energy,0.834
New World Sound,53,edm,140000,2019,10,energy,0.904
On The Track,26,edm,171572,2019,10,energy,0.967
Wanted - RetroVision Remix,46,edm,177143,2019,10,energy,0.833
Milk It,46,edm,195635,2019,5,energy,0.881
Enemy (feat. MPH),37,edm,189120,2019,10,energy,0.91
Push,50,edm,190481,2019,9,energy,0.874
Alive,30,edm,181875,2019,10,energy,0.861
Get on Up,9,edm,171443,2019,9,energy,0.988
Mariachi,18,edm,154687,2019,9,energy,0.99
Social Media,29,edm,215280,2019,10,energy,0.892
Being Alive,49,edm,221250,2019,1,energy,0.751
Apache Anthem,24,edm,172500,2019,1,energy,0.97
Friday (feat. JGUAR),61,edm,139048,2019,1,energy,0.762
The Night King,33,edm,197538,2019,1,energy,0.949
Wonderful Days,44,edm,199130,2019,1,energy,0.633
Identity,46,edm,208125,2019,1,energy,0.872
Zombie - Bassjackers Remix,51,edm,211192,2019,1,energy,0.883
Easy,40,edm,225000,2019,1,energy,0.892
Repeat After Me,69,edm,194261,2019,1,energy,0.939
Better Than This,47,edm,163182,2019,1,energy,0.714
Let’s Get This Thing Started,0,edm,213658,2019,1,energy,0.937
Fire,35,edm,144994,2019,1,energy,0.968
All I Do Is,6,edm,145313,2019,1,energy,0.911
Guangzhou,17,edm,155473,2019,1,energy,0.993
You Are Not Alone,30,edm,200625,2019,1,energy,0.748
Eclipse,40,edm,224906,2019,1,energy,0.929
Make It Move,34,edm,176250,2019,1,energy,0.883
In My Arms,27,edm,202133,2019,1,energy,0.779
Are You Listening,44,edm,180952,2019,1,energy,0.886
Don’t Tell Me,62,edm,173571,2019,1,energy,0.785
Get Up,0,edm,133333,2019,1,energy,0.973
Wild,43,edm,146400,2019,1,energy,0.98
Above The Tide,29,edm,191250,2019,1,energy,0.647
There For You,24,edm,170625,2019,1,energy,0.904
Heartbeat,9,edm,162857,2019,1,energy,0.897
Reach For Tonight,10,edm,217500,2019,1,energy,0.718
Fall Again,13,edm,185859,2019,1,energy,0.839
Keep Us Down,17,edm,234375,2019,1,energy,0.687
One Love (feat. KOCH),37,edm,222609,2019,1,energy,0.897
Destiny,33,edm,164180,2019,1,energy,0.901
Sun Is Shining - Firebeatz Remix,51,edm,207346,2019,1,energy,0.929
Isle Of Man,0,edm,159375,2019,1,energy,0.977
Know You,32,edm,186433,2019,1,energy,0.724
The Grid,37,edm,181769,2019,1,energy,0.923
Cyclop,10,edm,176250,2019,1,energy,0.941
Scared To Lose You,1,edm,262500,2019,1,energy,0.687
T-Shirt,34,edm,175238,2019,1,energy,0.472
Zero,30,edm,160312,2019,2,energy,0.896
The Melody,47,edm,193846,2019,2,energy,0.925
Warriors,43,edm,169680,2019,2,energy,0.924
Headless Hobby Horse - Teamworx Remix,15,edm,187973,2019,2,energy,0.96
The One - Radio Edit,36,edm,191411,2019,2,energy,0.801
Anything More (feat. Era Istrefi) - Will Sparks Remix,33,edm,186672,2019,2,energy,0.847
Ring The Alarm,57,edm,170495,2019,2,energy,0.968
Earthquake,40,edm,165117,2019,2,energy,0.958
Supersonic (feat. Christian Burns),53,edm,245784,2019,2,energy,0.923
ResuRection - Maurice West Remix,48,edm,204553,2019,2,energy,0.707
I Should Have Walked Away,63,edm,202154,2019,2,energy,0.668
Feels Like,46,edm,191611,2019,2,energy,0.715
La La La,12,edm,143040,2019,2,energy,0.944
Deeper,42,edm,185625,2019,2,energy,0.934
Summer ID,32,edm,183750,2019,2,energy,0.727
B Side Boogie - Sound Of Legend Remix,14,edm,196920,2019,2,energy,0.97
Here Tomorrow,12,edm,225429,2019,1,energy,0.955
How You Love Me (feat. Conor Maynard & Snoop Dogg) - Thomas Gold Remix,39,edm,179130,2019,2,energy,0.951
Lifting You Higher (ASOT 900 Anthem) - Blasterjaxx Remix,44,edm,187798,2019,2,energy,0.903
Say My Name (feat. Bebe Rexha & J Balvin) - Afrojack & Chasner Remix,64,edm,251446,2019,2,energy,0.91
Crossroads,14,edm,200661,2019,2,energy,0.771
CA$H,32,edm,143842,2019,2,energy,0.903
Pyramids,27,edm,167764,2019,3,energy,0.968
No Regrets (feat. Krewella),66,edm,184000,2019,3,energy,0.793
Gone My Way,34,edm,156741,2019,3,energy,0.896
We Got This - Futuristic Polar Bears Edit,9,edm,145512,2019,2,energy,0.993
Eins Zwei,58,edm,191744,2019,3,energy,0.939
Ordinary - Jaxx & Vega Remix,0,edm,262515,2019,3,energy,0.705
Pica,14,edm,199912,2019,3,energy,0.974
Deep Dark Jungle,2,edm,145714,2019,3,energy,0.97
Falling - Radio Edit,24,edm,230551,2019,3,energy,0.928
500 (PCM),34,edm,172500,2019,3,energy,0.944
Favorite Sound,59,edm,205714,2019,3,energy,0.722
Diamonds,36,edm,206400,2019,3,energy,0.744
Bring The Roof Down (feat. Luciana),24,edm,170625,2019,3,energy,0.814
Scars,18,edm,236667,2019,3,energy,0.924
Fat Beat,58,edm,158340,2019,3,energy,0.866
Our Nation - Corey James Remix,10,edm,247493,2019,2,energy,0.9
Out Of My Mind - R3HAB Edit,35,edm,174286,2019,3,energy,0.659
Madagascar,16,edm,179346,2019,3,energy,0.983
Cha Cha,12,edm,256901,2019,3,energy,0.915
Listen To Your Momma,56,edm,234928,2019,3,energy,0.899
Wildest Dream,9,edm,187511,2019,3,energy,0.839
Raveheart - Jaxx & Vega Edit,38,edm,217846,2019,3,energy,0.845
More Cowbell - Mix Cut,8,edm,285419,2019,2,energy,0.778
Why Are We So Broken (feat. blink-182) - Steve Aoki 182 Bottles Of Beer On The Wall Remix,24,edm,285000,2019,2,energy,0.938
Higher,52,edm,288189,2019,3,energy,0.881
Fades Away - Tribute Concert Version,71,edm,172559,2019,12,energy,0.549
Torn (feat. Emelie Cyréus),50,edm,153333,2019,3,energy,0.824
Drunk,46,edm,158036,2019,11,energy,0.543
Popcorn,40,edm,213750,2019,12,energy,0.953
Mine [Le Boeuf Remix],52,edm,148967,2019,12,energy,0.787
As Far as Feelings Go - Keanu Silva Remix,54,edm,169653,2019,12,energy,0.934
Love On Me,39,edm,166187,2019,11,energy,0.687
Keep Going,58,edm,196000,2019,12,energy,0.725
Not The One,41,edm,177559,2019,12,energy,0.874
Rivers,38,edm,130580,2019,12,energy,0.81
Dynamite,61,edm,202969,2019,11,energy,0.865
For Your Love,45,edm,136642,2019,9,energy,0.601
I Can't Get No,42,edm,172500,2019,8,energy,0.85
Kick It,36,edm,199592,2019,10,energy,0.614
Menage A Trois,67,edm,168508,2019,12,energy,0.896
Silver Lining,46,edm,136867,2019,8,energy,0.7
Wasted,49,edm,167102,2019,3,energy,0.823
In Your Eyes,57,edm,172388,2019,12,energy,0.853
Keep On,45,edm,200156,2019,8,energy,0.76
MAD,43,edm,177857,2019,4,energy,0.96
Lucky Star,42,edm,192000,2019,12,energy,0.89
Our Way Back Home,37,edm,158298,2019,12,energy,0.398
Wave (feat. Mike Sabath) - ARKADI Remix,24,edm,215625,2019,11,energy,0.648
You Need To Calm Down - Clean Bandit Remix,54,edm,152773,2019,8,energy,0.88
Harleys In Hawaii - KANDY Remix,55,edm,165010,2019,11,energy,0.796
Takeaway - Andrew Rayel Remix,62,edm,180000,2019,11,energy,0.83
Let It Be Me - Steve Aoki Remix,34,edm,220645,2019,10,energy,0.874
Someone I Used To Know - Kue Radio Remix,49,edm,251429,2019,10,energy,0.866
Never Really Over - Syn Cole Remix,35,edm,188571,2019,7,energy,0.882
Caught Up In The Country (Sam Feldt Remix),54,edm,210005,2019,2,energy,0.897
Don't Call Me Up - Burak Yeter Remix,46,edm,192308,2019,2,energy,0.948
365 - Zedd Remix,50,edm,236287,2019,3,energy,0.595
Nothing Breaks Like a Heart - Don Diablo Remix,66,edm,216774,2019,1,energy,0.871
Bones (feat. OneRepublic) - Steff da Campo Remix,2,edm,167624,2019,3,energy,0.9
Young Love,38,edm,148584,2019,9,energy,0.838
We Were Younger,38,edm,188710,2019,5,energy,0.828
Dignity,35,edm,168000,2019,5,energy,0.698
Life,33,edm,177479,2019,8,energy,0.873
Runnin',46,edm,179048,2019,12,energy,0.733
No Regrets (feat. Krewella) - KAAZE Remix,53,edm,207587,2019,6,energy,0.897
Mr. Navigator,62,edm,152239,2019,9,energy,0.948
Bleu Chanel (NA-NO Remix),51,edm,163356,2019,4,energy,0.613
Rave (feat. Kris Kiss),44,edm,205584,2019,6,energy,0.98
My Best Life (feat. Mike Waters),61,edm,212286,2019,7,energy,0.836
The Same Way,66,edm,184839,2019,7,energy,0.71
Another Night In Paradise,36,edm,180843,2019,7,energy,0.798
Thing For You - Don Diablo Remix,18,edm,172975,2019,8,energy,0.886
The Rhythm,58,edm,187500,2019,6,energy,0.908
All This Love (feat. Harlœ),73,edm,164797,2019,5,energy,0.801
World At Our Feet,64,edm,203291,2019,5,energy,0.749
Retrograde,46,edm,251250,2019,8,energy,0.979
Limitless,47,edm,174000,2019,9,energy,0.94
Blackout,46,edm,154154,2019,9,energy,0.919
All The Lies,71,edm,179457,2019,3,energy,0.835
Trouble,52,edm,180361,2019,9,energy,0.698
WTF (feat. Amber Van Day) - Tujamo Remix,55,edm,252857,2019,2,energy,0.794
Drop To The Floor,61,edm,185625,2019,8,energy,0.995
Back To Life,64,edm,201260,2019,8,energy,0.864
Heartbeat,37,edm,175067,2019,11,energy,0.669
Break The Silence,34,edm,166406,2019,12,energy,0.724
5o Clock,9,edm,255254,2019,7,energy,0.517
Yesterday,13,edm,286612,2019,7,energy,0.583
All Your Love (feat. The Romantic Era) [Kastra Remix],40,edm,163810,2019,11,energy,0.873
Ontas (Te Pago El Uber),42,edm,158224,2019,12,energy,0.881
Keeps Me High,43,edm,167537,2019,12,energy,0.781
All That I Need feat. Cherokee - Dave DK Remix,23,edm,449044,2019,12,energy,0.799
Good To Go,45,edm,156625,2019,11,energy,0.658
777 (feat. Ferras),33,edm,186606,2019,8,energy,0.551
Me and You,36,edm,180000,2019,12,energy,0.725
Storm,37,edm,225878,2019,12,energy,0.767
River,31,edm,166090,2019,11,energy,0.596
Orca,35,edm,185806,2019,12,energy,0.615
