track_name,track_popularity,playlist_genre,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,duration_ms,track_album_release_year,track_album_release_month
Trippin',38,pop,0.832,0.493,0.0759,0.056,0.0,0.349,0.831,222535,2019,9
Sweettalk my Heart - Team Salut Remix,51,pop,0.76,0.716,0.0445,0.0146,1.37e-05,0.109,0.58,179057,2019,11
Lovely,61,pop,0.548,0.715,0.0511,0.143,2.21e-06,0.218,0.393,176975,2019,11
Sad Songs In The Summer,63,pop,0.55,0.808,0.102,0.213,0.000118,0.155,0.497,178000,2019,11
Born to Rule,38,pop,0.555,0.834,0.0397,0.0898,4.38e-05,0.094,0.475,172235,2019,11
Tongue Tied (with YUNGBLUD & blackbear),61,pop,0.626,0.825,0.0544,0.0239,0.0,0.415,0.447,185806,2019,11
Mean It,85,pop,0.746,0.45,0.0872,0.0407,0.0,0.172,0.336,232853,2019,11
Tokyo Drifting (with Denzel Curry),73,pop,0.708,0.496,0.0496,0.0816,0.000109,0.102,0.412,217693,2019,11
Gold Jacket,29,pop,0.652,0.544,0.0558,0.0633,0.409,0.223,0.252,266400,2019,9
Misery,27,pop,0.879,0.414,0.107,0.0483,0.000413,0.0808,0.721,161318,2019,9
4runner,46,pop,0.636,0.642,0.032,0.00488,1.52e-06,0.0928,0.609,248314,2019,6
Crazy Stupid Bitch,29,pop,0.535,0.562,0.316,0.307,0.000868,0.111,0.35,178833,2019,9
About Last Night,24,pop,0.909,0.472,0.114,0.332,0.000442,0.153,0.545,177838,2019,9
Unstoppable,51,pop,0.763,0.533,0.0598,0.142,0.0,0.112,0.591,195112,2019,11
Rolling Thunder,19,pop,0.757,0.673,0.185,0.0736,0.0,0.111,0.482,169068,2019,8
One Second,38,pop,0.673,0.722,0.122,0.152,0.0,0.0902,0.808,201504,2019,10
Hotel Room,48,pop,0.679,0.485,0.0598,0.0164,0.0,0.213,0.709,164348,2019,9
Your Call Is Important to Us,32,pop,0.597,0.319,0.026,0.725,0.0171,0.155,0.43,159000,2019,8
All I Do,36,pop,0.519,0.578,0.192,0.49,6.15e-05,0.144,0.683,187256,2019,3
You Said,30,pop,0.574,0.664,0.274,0.169,0.0,0.211,0.543,195200,2019,9
Fuckboy,37,pop,0.766,0.522,0.141,0.379,0.0,0.107,0.526,186667,2019,9
Glue,30,pop,0.766,0.564,0.0273,0.195,0.0,0.0991,0.929,182449,2019,10
Big Plans,80,pop,0.693,0.604,0.0427,0.0668,0.0,0.114,0.651,179930,2019,1
NASA,76,pop,0.747,0.458,0.303,0.451,0.0,0.252,0.47,182000,2019,2
ghostin,73,pop,0.287,0.364,0.0306,0.418,1.8e-05,0.185,0.11,271467,2019,2
"break up with your girlfriend, i'm bored",84,pop,0.726,0.554,0.0917,0.0421,0.0,0.106,0.335,190440,2019,2
imagine,76,pop,0.729,0.475,0.0364,0.378,0.0,0.12,0.371,212267,2019,2
Despacito,79,pop,0.655,0.797,0.153,0.198,0.0,0.067,0.839,229360,2019,2
boyfriend (with Social House),84,pop,0.4,0.795,0.461,0.119,0.0,0.159,0.702,186107,2019,8
Year 3000,68,pop,0.659,0.857,0.0437,0.0045,1.93e-06,0.335,0.798,201960,2019,5
Dream Of You,41,pop,0.578,0.788,0.0351,0.00339,7.3e-05,0.225,0.346,246857,2019,9
Rush,38,pop,0.513,0.681,0.0419,0.0265,0.000168,0.0811,0.101,247200,2019,5
Home,26,pop,0.536,0.564,0.0345,0.0745,0.00106,0.11,0.471,237875,2019,12
Open Up,39,pop,0.512,0.757,0.0274,0.00507,0.948,0.298,0.329,231207,2019,10
Megaton Mile,56,pop,0.542,0.811,0.0759,0.0476,0.000168,0.813,0.58,266533,2019,4
In the End (Lost Tapes),45,pop,0.357,0.544,0.0371,0.0159,0.784,0.0639,0.146,376721,2019,4
On Your Mind,34,pop,0.575,0.885,0.0308,0.00221,0.704,0.19,0.217,204522,2019,8
Vermin,25,pop,0.682,0.753,0.0287,5.81e-05,1.7e-06,0.194,0.929,197293,2019,11
Mono,39,pop,0.612,0.824,0.0297,0.00118,0.0438,0.0703,0.543,199621,2019,9
Innocence,38,pop,0.562,0.702,0.042,0.0477,4.58e-05,0.322,0.331,182951,2019,3
Lone Wolf,12,pop,0.538,0.63,0.0307,0.175,0.00174,0.0559,0.57,269152,2019,12
P.D.R.,18,pop,0.625,0.633,0.0336,0.00885,3.66e-06,0.118,0.613,242426,2019,9
Breathe,24,pop,0.453,0.668,0.0345,0.0634,2.15e-05,0.343,0.372,246930,2019,12
Damage Control,41,pop,0.631,0.871,0.0447,0.159,0.00073,0.0901,0.903,197634,2019,12
Higher,37,pop,0.423,0.631,0.0334,0.00161,0.00978,0.231,0.283,203077,2019,6
Time to Find Someone,38,pop,0.586,0.84,0.0314,0.201,0.00056,0.0661,0.782,166478,2019,4
Crazy Eights,24,pop,0.464,0.586,0.0291,0.178,0.00785,0.14,0.237,358720,2019,9
Nightride,23,pop,0.512,0.613,0.0379,0.0592,0.0563,0.253,0.324,273801,2019,8
On the Weekend - Phantoms Remix,44,pop,0.661,0.754,0.0322,0.000742,0.299,0.0952,0.492,227306,2019,12
The Highway,18,pop,0.487,0.431,0.0245,0.0799,0.0062,0.198,0.222,210571,2019,12
Paradise,20,pop,0.671,0.725,0.0359,0.00411,0.0202,0.234,0.41,215102,2019,12
Sundown,46,pop,0.646,0.679,0.0261,0.00199,0.48,0.352,0.599,153714,2019,5
Body Double,33,pop,0.759,0.682,0.041,0.0573,0.0,0.106,0.466,182053,2019,9
One Last Time,20,pop,0.628,0.847,0.0418,0.00523,0.00484,0.475,0.609,277110,2019,1
Highlight of My Week,18,pop,0.641,0.877,0.0267,0.000253,0.00909,0.144,0.764,161280,2019,12
She Said,47,pop,0.715,0.46,0.132,0.363,3.81e-05,0.258,0.554,206375,2019,12
Move On,17,pop,0.738,0.689,0.0327,0.167,0.453,0.413,0.416,178427,2019,1
Never Let You Go (feat. Sofia Reyes),53,pop,0.67,0.672,0.0923,0.192,5.13e-05,0.0926,0.643,162538,2019,1
Swan Song,70,pop,0.588,0.821,0.216,0.00579,0.000275,0.208,0.509,182075,2019,1
i'm so tired...,83,pop,0.599,0.733,0.203,0.176,0.0,0.242,0.534,162583,2019,1
Nights Like This (feat. Ty Dolla $ign),13,pop,0.61,0.725,0.15,0.367,0.0,0.154,0.291,201788,2019,1
Scared of Love,49,pop,0.721,0.691,0.0536,0.0159,1.87e-06,0.286,0.343,203000,2019,1
Don't Kill My High,67,pop,0.674,0.932,0.0718,0.0363,0.0,0.0576,0.826,180333,2019,1
No Place,59,pop,0.716,0.533,0.0283,0.147,0.0,0.0913,0.502,179747,2019,1
High School Dropout,2,pop,0.718,0.899,0.29,0.0437,0.0,0.0702,0.882,184552,2019,1
Undrunk,24,pop,0.679,0.572,0.0781,0.455,2.41e-06,0.127,0.542,183428,2019,1
MONOPOLY (with Victoria Monét),72,pop,0.892,0.507,0.378,0.704,3.14e-05,0.109,0.695,158587,2019,4
Preach,67,pop,0.508,0.729,0.0443,0.0681,0.0,0.1,0.412,236880,2019,2
Love Me,60,pop,0.754,0.824,0.039,0.0506,7.92e-06,0.108,0.613,194872,2019,2
Mandy,19,pop,0.816,0.679,0.0436,0.239,0.0,0.209,0.717,176853,2019,3
when u come around,35,pop,0.851,0.721,0.13,0.0598,2.89e-05,0.134,0.613,185729,2019,7
Into Your Arms,37,pop,0.55,0.712,0.0628,0.267,0.0,0.132,0.373,187103,2019,7
Can't Get Over You,69,pop,0.714,0.795,0.0354,0.013,2.33e-05,0.0917,0.347,142439,2019,7
Bottles,39,pop,0.847,0.89,0.125,0.0477,0.00506,0.134,0.714,155587,2019,8
Cradles,78,pop,0.534,0.589,0.325,0.256,6.02e-05,0.176,0.632,209829,2019,1
Congratulations,66,pop,0.7,0.795,0.151,0.16,0.0,0.354,0.696,248354,2019,3
The Git Up,52,pop,0.847,0.678,0.109,0.0669,0.0,0.274,0.811,200594,2019,5
Old Town Road,33,pop,0.908,0.517,0.129,0.0361,1.73e-06,0.0949,0.471,113013,2019,3
I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy),76,pop,0.741,0.845,0.0381,0.15,0.0,0.174,0.926,233613,2019,1
Wassup (Listen To The Horns),32,pop,0.649,0.889,0.132,0.0177,1.1e-05,0.0907,0.299,168856,2019,1
Rob A Bank,54,pop,0.652,0.81,0.285,0.00689,0.0,0.106,0.541,173684,2019,9
Ghost,59,pop,0.766,0.673,0.239,0.00292,0.000652,0.485,0.708,169413,2019,10
You?,61,pop,0.577,0.833,0.0532,0.334,0.047,0.0627,0.166,168613,2019,10
In Your Head,39,pop,0.477,0.379,0.205,0.197,0.0,0.235,0.596,171735,2019,9
I'll Be There For You,44,pop,0.69,0.614,0.21,0.413,0.0554,0.106,0.28,151742,2019,10
Cradles,52,pop,0.521,0.637,0.21,0.346,2.73e-05,0.113,0.433,138000,2019,10
Mine All Day,64,pop,0.62,0.682,0.353,0.099,0.0,0.132,0.706,250898,2019,10
GIANTS,77,pop,0.642,0.683,0.262,0.0834,0.0,0.155,0.584,191720,2019,11
Crocodile Tears,45,pop,0.662,0.587,0.349,0.159,0.0,0.337,0.503,168639,2019,9
On My Mind,37,pop,0.587,0.822,0.215,0.33,2.19e-05,0.331,0.628,147000,2019,11
goodbye,46,pop,0.591,0.779,0.0576,0.0961,0.184,0.0868,0.36,178759,2019,8
tired of my life,40,pop,0.348,0.478,0.107,0.144,2.17e-05,0.646,0.358,132414,2019,9
Bury Me Low,59,pop,0.533,0.824,0.101,0.232,5.19e-06,0.269,0.389,217010,2019,2
Riptide,57,pop,0.585,0.685,0.0502,0.388,0.0,0.11,0.46,193973,2019,4
Hot,51,pop,0.607,0.908,0.107,0.00297,1.61e-06,0.12,0.664,150714,2019,11
parents,75,pop,0.618,0.823,0.0447,0.0132,0.0,0.288,0.58,171880,2019,10
Supposed to Be,38,pop,0.715,0.773,0.295,0.0742,0.0,0.078,0.488,137484,2019,10
BOOM,62,pop,0.732,0.594,0.0693,0.00805,0.0301,0.0802,0.676,164587,2019,6
yes & no,61,pop,0.835,0.505,0.168,0.286,0.00219,0.198,0.665,178983,2019,5
Rock Bottom,61,pop,0.517,0.702,0.0424,0.000232,0.00165,0.204,0.244,219207,2019,8
Lottery (Renegade),79,pop,0.915,0.556,0.216,0.0145,0.000179,0.0733,0.67,170947,2019,6
I,81,pop,0.649,0.453,0.085,0.627,0.0,0.116,0.431,181891,2019,3
so sad,43,pop,0.401,0.308,0.117,0.389,0.0057,0.143,0.205,169079,2019,11
The Wall,65,pop,0.682,0.91,0.0431,0.00953,0.0673,0.0732,0.536,159500,2019,6
Are We Cool?,37,pop,0.498,0.493,0.0385,0.168,2.39e-06,0.215,0.293,188187,2019,10
Layaway,52,pop,0.809,0.424,0.262,0.0583,0.0,0.109,0.199,209955,2019,11
Hold On,43,pop,0.54,0.812,0.0373,0.00436,0.954,0.11,0.0578,256008,2019,11
Dreamer,52,pop,0.758,0.765,0.0831,0.545,0.887,0.0941,0.433,202681,2019,7
Office Politics,31,pop,0.667,0.592,0.0486,0.00155,0.00712,0.18,0.814,242080,2019,6
BB's Theme,53,pop,0.282,0.428,0.0311,0.227,0.000158,0.0897,0.0392,316520,2019,10
Runnin' Down a Dream,32,pop,0.487,0.453,0.0284,0.119,0.859,0.0915,0.44,207280,2019,10
These Days (Don't Make Me Wait),29,pop,0.702,0.754,0.0513,0.00506,0.844,0.082,0.387,373427,2019,7
Electric Blue,49,pop,0.763,0.714,0.041,0.229,0.707,0.142,0.503,267309,2019,10
Casina,29,pop,0.652,0.708,0.041,0.0187,2.14e-05,0.0783,0.605,209351,2019,5
Designs for You,48,pop,0.809,0.904,0.0747,0.0523,0.547,0.0802,0.201,229360,2019,7
Night Sweats,18,pop,0.655,0.761,0.0367,0.207,0.183,0.0818,0.59,379228,2019,7
America Online,7,pop,0.601,0.609,0.0428,0.0108,0.757,0.249,0.0671,349706,2019,5
Chemistry - Llewellyn's Retouch,15,pop,0.76,0.432,0.0748,0.00306,0.808,0.0981,0.565,366313,2019,3
Drives,6,pop,0.523,0.656,0.0308,5.52e-05,0.144,0.121,0.436,270493,2019,2
Alles,45,pop,0.809,0.685,0.0864,0.0842,0.918,0.0641,0.231,439190,2019,6
Venq Tolep - Hit Club Version,20,pop,0.865,0.726,0.0918,0.0223,0.945,0.0515,0.108,384599,2019,7
Midnight Drivn,7,pop,0.665,0.6,0.0344,0.0103,0.455,0.0928,0.595,247920,2019,1
SOS (feat. Aloe Blacc),83,pop,0.802,0.645,0.0715,0.272,0.0,0.119,0.376,157202,2019,6
Tú y Yo,35,pop,0.507,0.83,0.0356,0.000325,0.0631,0.0926,0.209,277750,2019,1
Dame la Luna,23,pop,0.238,0.656,0.0364,5.98e-05,0.0,0.112,0.51,220275,2019,4
Make You Mine,79,pop,0.606,0.799,0.0261,0.0128,0.0,0.15,0.638,232907,2019,8
Daphne Blue,13,pop,0.567,0.925,0.0906,0.00239,0.0054,0.348,0.704,182840,2019,5
Once In A Lifetime,24,pop,0.758,0.805,0.113,0.0343,1.37e-05,0.0458,0.587,178377,2019,4
Frail State Of Mind,69,pop,0.566,0.676,0.0383,0.0147,0.00672,0.0733,0.0492,234812,2019,10
"Replace It, Forget It",35,pop,0.554,0.768,0.0387,0.00794,0.0145,0.356,0.753,206223,2019,10
smiling when i die,68,pop,0.753,0.41,0.132,0.816,0.00217,0.104,0.231,206437,2019,9
Chimera,29,pop,0.46,0.966,0.0476,0.00386,2.54e-06,0.451,0.299,251338,2019,10
Feel It,33,pop,0.562,0.717,0.0289,0.0322,8.98e-05,0.103,0.274,232414,2019,11
HEAVEN AND BACK,57,pop,0.309,0.793,0.0774,0.0902,0.092,0.0888,0.532,248240,2019,6
Now's The Time,42,pop,0.659,0.9,0.0598,0.0251,1.67e-05,0.129,0.568,198678,2019,4
Hold on for Dear Life,34,pop,0.358,0.644,0.0397,0.0346,0.0,0.0845,0.205,224390,2019,12
Close,30,pop,0.414,0.581,0.0277,0.0687,0.00315,0.0947,0.172,265067,2019,11
WYAF,38,pop,0.545,0.811,0.027,0.00303,8.1e-05,0.0886,0.387,278463,2019,1
Marzipan (If You Love Him),16,pop,0.499,0.856,0.045,0.0272,3.47e-06,0.397,0.398,181853,2019,7
Haunted,55,pop,0.464,0.921,0.0677,0.00654,0.0,0.127,0.461,263285,2019,8
Never Getting Over You,34,pop,0.608,0.678,0.0783,0.283,0.0,0.12,0.476,188001,2019,5
Be Okay,50,pop,0.626,0.598,0.0622,0.056,0.0,0.164,0.472,188341,2019,11
Easy,33,pop,0.827,0.515,0.0421,0.22,6.13e-05,0.274,0.753,151369,2019,11
Paper Skin,31,pop,0.657,0.811,0.0465,0.0665,1.41e-06,0.312,0.63,187625,2019,9
Fade Out,68,pop,0.706,0.68,0.0424,0.118,0.0,0.0443,0.728,196667,2019,5
See Through,14,pop,0.577,0.811,0.075,0.0394,0.0,0.11,0.666,181421,2019,5
Crash My Car,10,pop,0.244,0.645,0.0456,0.00178,0.00574,0.301,0.529,188307,2019,6
If You're Gonna Lie,16,pop,0.671,0.763,0.305,0.607,2.16e-05,0.495,0.469,203113,2019,4
The Dance,30,pop,0.621,0.769,0.0353,0.109,0.0,0.133,0.566,229569,2019,8
Running Blind,37,pop,0.724,0.497,0.104,0.0544,0.0,0.212,0.576,224613,2019,7
Gimme,60,pop,0.762,0.619,0.102,0.501,2.19e-05,0.248,0.596,219493,2019,7
Too Far Gone,57,pop,0.619,0.833,0.0366,0.0122,0.0,0.24,0.527,196953,2019,6
OPTIMISTIC,46,pop,0.346,0.928,0.0851,0.00244,0.0,0.685,0.416,165593,2019,8
it's not u it's me,71,pop,0.776,0.568,0.125,0.0204,1.69e-05,0.078,0.749,194526,2019,3
You And I,66,pop,0.554,0.786,0.0491,0.0024,0.0,0.148,0.358,224064,2019,3
Middle of Somewhere,63,pop,0.507,0.447,0.0245,0.725,0.0,0.21,0.341,173960,2019,8
Number One Fan,56,pop,0.746,0.56,0.0354,0.00656,0.000717,0.361,0.511,205880,2019,9
Summer Girl,60,pop,0.512,0.544,0.226,0.356,0.0159,0.169,0.616,205027,2019,7
You Don't Love Me Now,16,pop,0.658,0.588,0.0376,0.00832,0.0013,0.206,0.533,215556,2019,7
No Turning Back,17,pop,0.88,0.688,0.067,0.0986,9.31e-06,0.0477,0.81,206184,2019,7
Hold The Line - Acoustic,53,pop,0.648,0.311,0.0358,0.913,6.89e-05,0.112,0.327,195561,2019,7
Move On,38,pop,0.712,0.677,0.0274,0.252,0.0,0.185,0.514,224482,2019,8
Heavy,25,pop,0.558,0.835,0.0417,0.000911,8.74e-06,0.244,0.699,199008,2019,9
All Love,71,pop,0.678,0.487,0.0866,0.272,0.000261,0.181,0.48,193600,2019,8
You Are Losing Me,62,pop,0.577,0.43,0.0714,0.224,2.53e-05,0.135,0.346,207333,2019,9
Skin - Keyser Remix,31,pop,0.646,0.715,0.0562,0.0521,0.00443,0.269,0.387,233571,2019,9
Mother,71,pop,0.407,0.697,0.342,0.375,5.07e-06,0.125,0.632,162864,2019,9
Blame It on Your Love (feat. Lizzo),63,pop,0.717,0.755,0.0481,0.0262,0.0,0.294,0.598,191507,2019,9
Ritmo Novo,36,pop,0.856,0.57,0.292,0.121,0.0241,0.215,0.3,152800,2019,3
Only In My Dreams,27,pop,0.654,0.688,0.161,0.274,0.0283,0.185,0.268,203639,2019,9
Skin,13,pop,0.755,0.567,0.159,0.493,0.00253,0.0655,0.568,204373,2019,4
Younger,76,pop,0.784,0.845,0.0596,0.286,1.59e-05,0.074,0.888,194721,2019,9
Glad He's Gone,64,pop,0.795,0.595,0.0698,0.0823,0.0,0.128,0.502,196348,2019,9
I Warned Myself,74,pop,0.488,0.311,0.297,0.562,0.000548,0.161,0.579,159783,2019,8
Maybe Next Time,16,pop,0.674,0.73,0.0671,0.379,0.2,0.131,0.201,215172,2019,9
Warm (feat. HAIM),55,pop,0.518,0.58,0.0871,0.406,0.0017,0.109,0.396,225267,2019,9
Summer Lover,42,pop,0.388,0.348,0.0301,0.769,2.44e-06,0.134,0.132,136853,2019,1
Spark,6,pop,0.417,0.396,0.192,0.482,0.000128,0.101,0.484,238251,2019,7
You And I - R3HAB Remix,51,pop,0.597,0.735,0.0416,0.0485,0.0,0.371,0.188,179048,2019,8
dancing around,62,pop,0.726,0.657,0.0327,0.00765,0.000248,0.0975,0.629,235707,2019,9
2020,57,pop,0.643,0.613,0.0853,0.334,2.54e-05,0.144,0.52,159500,2019,12
Waves,45,pop,0.564,0.826,0.0707,0.176,4.21e-06,0.169,0.417,218361,2019,7
Love Me Wrong,66,pop,0.46,0.458,0.031,0.576,0.0,0.0925,0.104,192907,2019,12
Peach,60,pop,0.688,0.738,0.0404,0.0085,3.54e-05,0.258,0.251,255397,2019,2
Sleepy Eyes,60,pop,0.608,0.736,0.165,0.051,0.0,0.215,0.489,202887,2019,4
Twenty Something - Stripped Sessions,61,pop,0.598,0.429,0.0368,0.107,0.00936,0.0849,0.0568,261527,2019,5
Gravity,46,pop,0.754,0.668,0.0392,0.366,4.93e-06,0.111,0.765,203095,2019,7
Awa Ni,55,pop,0.667,0.818,0.131,0.0358,0.000117,0.329,0.43,219777,2019,6
Pretty Genius,32,pop,0.365,0.625,0.0881,0.669,0.00251,0.084,0.205,278215,2019,9
Come Home To Me,69,pop,0.66,0.193,0.0725,0.953,0.0,0.0953,0.296,225868,2019,3
Magic,30,pop,0.68,0.682,0.0284,0.00253,0.0412,0.0961,0.672,169930,2019,10
Side Effects,61,pop,0.569,0.726,0.178,0.1,0.0,0.244,0.373,188664,2019,11
Take My Breath Away,51,pop,0.717,0.616,0.0903,0.0741,0.00285,0.367,0.354,158447,2019,2
I Don't Feel Real,36,pop,0.651,0.694,0.0358,0.00379,1.67e-06,0.182,0.565,198825,2019,9
Take Me Out,36,pop,0.392,0.135,0.0366,0.906,3.61e-06,0.364,0.0683,221063,2019,10
Loose Ends,55,pop,0.79,0.675,0.319,0.166,1.36e-05,0.103,0.363,256198,2019,2
Daydream,56,pop,0.389,0.518,0.0571,0.00861,0.275,0.144,0.44,224000,2019,3
Murmuration,61,pop,0.686,0.373,0.118,0.532,0.926,0.075,0.203,156000,2019,3
Krispy,50,pop,0.775,0.298,0.314,0.913,0.00626,0.108,0.139,221092,2019,4
Slice of Life,41,pop,0.715,0.246,0.0448,0.293,0.896,0.382,0.148,160000,2019,3
Birthday Girl,43,pop,0.819,0.185,0.11,0.908,0.612,0.387,0.705,169345,2019,6
Still,53,pop,0.773,0.811,0.233,0.522,0.105,0.135,0.609,213531,2019,4
Carluccio,50,pop,0.774,0.782,0.14,0.623,0.19,0.121,0.665,191782,2019,4
So Good Looking,53,pop,0.545,0.833,0.153,0.0047,1.42e-05,0.0745,0.741,203285,2019,6
Dollar,26,pop,0.799,0.58,0.0891,0.47,0.000183,0.154,0.601,208747,2019,7
"Lover, Always",45,pop,0.57,0.293,0.0293,0.237,0.00112,0.132,0.104,245793,2019,11
My Corduroy Hat,41,pop,0.566,0.675,0.0305,0.000603,0.0134,0.0757,0.385,264009,2019,12
Build Me Up Buttercup,44,pop,0.421,0.157,0.0362,0.448,0.0,0.149,0.217,156957,2019,12
Home,43,pop,0.494,0.216,0.0342,0.816,0.00103,0.102,0.254,206440,2019,10
Odeia,43,pop,0.743,0.63,0.0529,0.0187,0.818,0.14,0.159,142286,2019,12
My Darling Heart,40,pop,0.786,0.288,0.104,0.587,0.0,0.524,0.392,196683,2019,11
Cold,38,pop,0.633,0.212,0.0327,0.825,0.0264,0.106,0.0454,277091,2019,12
Happy,40,pop,0.399,0.482,0.278,0.423,0.0,0.192,0.068,219116,2019,11
Missing Piece,38,pop,0.608,0.623,0.146,0.0851,0.0,0.0888,0.671,229499,2019,12
Closer Than This,40,pop,0.713,0.275,0.0312,0.0414,8.61e-05,0.193,0.511,216117,2019,12
Understand (How Bout No) [The DM Song],38,pop,0.732,0.947,0.141,0.187,0.000612,0.105,0.572,254975,2019,12
White Adidas,33,pop,0.666,0.445,0.0367,0.149,1.51e-06,0.0939,0.293,192423,2019,12
Miss Me,40,pop,0.63,0.37,0.0642,0.721,0.722,0.203,0.158,212481,2019,12
When It Rains,33,pop,0.326,0.396,0.0324,0.862,8.99e-05,0.109,0.0614,157500,2019,12
Adore You,38,pop,0.703,0.687,0.12,0.265,1.15e-06,0.306,0.557,209490,2019,11
I Can't Keep Waiting,41,pop,0.731,0.53,0.29,0.0433,0.0,0.192,0.587,168046,2019,12
Path,40,pop,0.828,0.677,0.0467,0.32,0.0,0.384,0.867,148536,2019,12
Numb Thing,36,pop,0.629,0.603,0.0444,0.0132,0.000115,0.0765,0.396,252000,2019,12
Tottenham Tugz,36,pop,0.855,0.698,0.285,0.177,0.0,0.442,0.54,209675,2019,12
R U D Y,34,pop,0.573,0.406,0.0446,0.527,0.0,0.117,0.213,183089,2019,12
Twisted,36,pop,0.811,0.383,0.126,0.603,1.13e-06,0.173,0.424,202840,2019,12
Moved On,39,pop,0.491,0.673,0.0287,0.186,0.0,0.369,0.681,167045,2019,12
Orange,39,pop,0.791,0.554,0.0399,0.322,1.5e-05,0.0784,0.649,198947,2019,12
Nothing but a Memory,36,pop,0.801,0.765,0.0359,0.0262,0.0336,0.207,0.338,219359,2019,12
As I'm Fading Into You,34,pop,0.502,0.501,0.0343,0.342,7.29e-06,0.115,0.685,188895,2019,12
Grass is Always Greener Club,35,pop,0.676,0.745,0.0378,0.0711,0.00375,0.0869,0.613,200799,2019,11
Real Eyes,38,pop,0.455,0.51,0.0488,0.523,0.0761,0.0826,0.0368,254257,2019,12
Holding Space,34,pop,0.87,0.38,0.0511,0.0912,0.00266,0.173,0.73,201481,2019,11
Did I Do Something Wrong?,36,pop,0.445,0.28,0.0313,0.609,0.0,0.149,0.0659,282773,2019,12
buttercup,37,pop,0.782,0.322,0.0443,0.673,0.00014,0.0806,0.359,196000,2019,12
striptease,48,pop,0.693,0.572,0.0746,0.127,0.953,0.102,0.732,160659,2019,11
That Night,44,pop,0.73,0.493,0.0419,0.201,7.11e-05,0.0562,0.374,167228,2019,12
At Least I'm Moving,34,pop,0.622,0.616,0.0385,0.282,0.669,0.215,0.392,249000,2019,10
Lil' Tune,32,pop,0.869,0.706,0.0903,0.135,2.12e-05,0.0534,0.564,182825,2019,12
Real World,34,pop,0.628,0.832,0.0514,0.0178,0.0,0.135,0.389,186857,2019,11
Bad Habits,35,pop,0.463,0.468,0.0471,0.0361,3.08e-06,0.132,0.216,194583,2019,12
Dark. Black. Heart.,31,pop,0.36,0.221,0.0345,0.798,3.73e-06,0.143,0.294,256895,2019,12
Ambrosia,34,pop,0.38,0.333,0.0354,0.709,0.000766,0.365,0.0377,270545,2019,11
Wait for You,42,pop,0.213,0.693,0.0492,0.615,0.000108,0.192,0.134,240000,2019,11
don't give up on me,41,pop,0.466,0.74,0.0593,0.0357,0.00249,0.111,0.0887,272360,2019,11
Lie to Me,33,pop,0.568,0.365,0.0345,0.804,0.0,0.127,0.288,228168,2019,11
Castles,35,pop,0.61,0.438,0.0274,0.713,2.35e-05,0.111,0.141,156827,2019,11
bedroom window,30,pop,0.604,0.482,0.0247,0.782,0.883,0.121,0.217,179250,2019,12
Warrior,27,pop,0.619,0.65,0.0489,0.102,0.000248,0.143,0.391,228511,2019,12
Silver Lake Queen,39,pop,0.736,0.826,0.0849,0.000337,0.00744,0.0441,0.864,235484,2019,10
Swimming In Your Feelings,45,pop,0.741,0.699,0.0746,0.305,0.0,0.3,0.728,161890,2019,11
Primadonna,39,pop,0.776,0.461,0.115,0.01,5.28e-05,0.408,0.717,137555,2019,11
Access,31,pop,0.599,0.55,0.0324,0.354,5.96e-05,0.149,0.385,171853,2019,10
Rain,37,pop,0.814,0.382,0.282,0.556,0.0395,0.1,0.278,186457,2019,11
She Got the Moon,36,pop,0.668,0.632,0.0523,0.0728,0.00032,0.39,0.448,278533,2019,10
Paper Crown,28,pop,0.581,0.272,0.0418,0.883,0.0,0.0745,0.545,202345,2019,12
Shut It Down,27,pop,0.784,0.324,0.0356,0.885,0.0,0.101,0.65,163607,2019,12
Know Me,33,pop,0.813,0.683,0.0393,0.621,1.48e-05,0.0909,0.72,210000,2019,11
Talk About It,34,pop,0.837,0.61,0.146,0.304,8.3e-06,0.0785,0.842,164916,2019,12
I Read U Like a Book,32,pop,0.774,0.58,0.0282,0.758,4.76e-05,0.126,0.788,170539,2019,10
Divine,35,pop,0.889,0.416,0.0443,0.606,6.97e-06,0.143,0.452,167507,2019,12
Closely,32,pop,0.551,0.304,0.0637,0.612,0.0,0.228,0.115,203120,2019,10
Love Letters and Cigarettes,21,pop,0.672,0.678,0.145,0.0981,0.0,0.185,0.309,164840,2019,12
Reaching Out,32,pop,0.459,0.238,0.034,0.89,0.0,0.0948,0.163,221986,2019,11
Sinking,26,pop,0.542,0.169,0.0586,0.78,0.0,0.11,0.411,195092,2019,12
When You Know,34,pop,0.599,0.636,0.0584,0.0762,0.0,0.295,0.531,181859,2019,10
Chai Tea,21,pop,0.806,0.353,0.0366,0.845,0.000193,0.137,0.0391,263155,2019,11
Die Young,40,pop,0.679,0.507,0.0302,0.735,0.0,0.114,0.4,236719,2019,11
Everything,14,pop,0.885,0.862,0.0472,0.026,0.00477,0.0947,0.709,148571,2019,11
Forget you,18,pop,0.276,0.499,0.0315,0.842,0.311,0.194,0.0438,200000,2019,10
Caffeine,32,pop,0.535,0.866,0.0556,0.0156,0.835,0.115,0.0359,236000,2019,12
atlantis,37,pop,0.3,0.36,0.0319,0.455,0.000145,0.194,0.145,160500,2019,11
I'm Sorry That I Love You,20,pop,0.712,0.16,0.159,0.93,2.05e-05,0.0742,0.413,133704,2019,12
